threshold,micro_f1_score,macro_f1_score,precision,recall,exact_match,accuracy
0.01,0.22442244224422442,0.12639405204460966,0.12639405204460966,1.0,0.0,2.615384578704834
0.02,0.22442244224422442,0.12639405204460966,0.12639405204460966,1.0,0.0,2.615384578704834
0.03,0.22442244224422442,0.12639405204460966,0.12639405204460966,1.0,0.0,2.615384578704834
0.04,0.22442244224422442,0.12639405204460966,0.12639405204460966,1.0,0.0,2.615384578704834
0.05,0.22442244224422442,0.12639405204460966,0.12639405204460966,1.0,0.0,2.615384578704834
0.060000000000000005,0.22442244224422442,0.12639405204460966,0.12639405204460966,1.0,0.0,2.615384578704834
0.06999999999999999,0.22442244224422442,0.12639405204460966,0.12639405204460966,1.0,0.0,2.615384578704834
0.08,0.22442244224422442,0.12639405204460966,0.12639405204460966,1.0,0.0,2.615384578704834
0.09,0.22442244224422442,0.12639405204460966,0.12639405204460966,1.0,0.0,2.615384578704834
0.09999999999999999,0.22442244224422442,0.12639405204460966,0.12639405204460966,1.0,0.0,2.615384578704834
0.11,0.22442244224422442,0.12639405204460966,0.12639405204460966,1.0,0.0,2.615384578704834
0.12,0.22460776218001652,0.12639405204460966,0.12651162790697673,1.0,0.0,2.6666667461395264
0.13,0.22460776218001652,0.12639405204460966,0.12651162790697673,1.0,0.0,2.6666667461395264
0.14,0.22479338842975205,0.12639405204460966,0.1266294227188082,1.0,0.0,2.7200000286102295
0.15000000000000002,0.2249793217535153,0.12639405204460966,0.1267474370922647,1.0,0.0,2.775510311126709
0.16,0.2251655629139073,0.12639405204460966,0.12686567164179105,1.0,0.0,2.8333332538604736
0.17,0.2251655629139073,0.12639405204460966,0.12686567164179105,1.0,0.0,2.8333332538604736
0.18000000000000002,0.2251655629139073,0.12639405204460966,0.12686567164179105,1.0,0.0,2.8333332538604736
0.19,0.22535211267605632,0.12639405204460966,0.12698412698412698,1.0,0.0,2.8936169147491455
0.2,0.22535211267605632,0.12639405204460966,0.12698412698412698,1.0,0.0,2.8936169147491455
0.21000000000000002,0.22553897180762852,0.12639405204460966,0.12710280373831775,1.0,0.0,2.95652174949646
0.22,0.22591362126245845,0.12639405204460966,0.12734082397003746,1.0,0.0,3.090909004211426
0.23,0.22723475355054304,0.12639405204460966,0.1281809613572102,1.0,0.0,3.675675630569458
0.24000000000000002,0.23070398642917728,0.12639405204460966,0.13039309683604985,1.0,0.0,7.157894611358643
0.25,0.23468507333908542,0.12639405204460966,0.13294232649071358,1.0,0.0,0.5333333611488342
0.26,0.2463768115942029,0.12639405204460966,0.14049586776859505,1.0,0.0,0.6800000071525574
0.27,0.2610364683301344,0.12639405204460966,0.15011037527593818,1.0,0.0,0.9855072498321533
0.28,0.2747474747474748,0.12639405204460966,0.1592505854800937,1.0,0.0,1.5813953876495361
0.29000000000000004,0.2842215256008359,0.12639405204460966,0.1656516443361754,1.0,0.0,2.566037654876709
0.3,0.2966194111232279,0.12639405204460966,0.17413572343149808,1.0,0.0,10.461538314819336
0.31,0.3069977426636569,0.12639405204460966,0.18133333333333335,1.0,0.0,0.5714285969734192
0.32,0.31162790697674414,0.12453531598513011,0.1850828729281768,0.9852941176470589,0.0,0.6261682510375977
0.33,0.3217286914765906,0.12453531598513011,0.19225251076040173,0.9852941176470589,0.0,0.7165775299072266
0.34,0.32839506172839505,0.12360594795539033,0.19732937685459942,0.9779411764705882,0.0,0.8060606122016907
0.35000000000000003,0.33041301627033787,0.12267657992565056,0.19909502262443438,0.9705882352941176,0.0,0.85161292552948
0.36000000000000004,0.33673469387755106,0.12267657992565056,0.2037037037037037,0.9705882352941176,0.0,0.9428571462631226
0.37,0.34070221066319895,0.12174721189591078,0.20695102685624012,0.9632352941176471,0.0,1.0396825075149536
0.38,0.3457446808510638,0.120817843866171,0.21103896103896103,0.9558823529411765,0.0,1.1818181276321411
0.39,0.35519125683060104,0.120817843866171,0.2181208053691275,0.9558823529411765,0.0,1.4444444179534912
0.4,0.35833333333333334,0.11988847583643122,0.2208904109589041,0.9485294117647058,0.0,1.6329114437103271
0.41000000000000003,0.3659574468085106,0.11988847583643122,0.22671353251318102,0.9485294117647058,0.0,2.015625
0.42000000000000004,0.3683453237410072,0.11895910780669144,0.22898032200357782,0.9411764705882353,0.0,2.327272653579712
0.43,0.36363636363636365,0.11524163568773234,0.2271062271062271,0.9117647058823529,0.0,2.6956522464752197
0.44,0.36959761549925485,0.11524163568773234,0.23177570093457944,0.9117647058823529,0.0,3.5428571701049805
0.45,0.3721633888048412,0.11431226765799256,0.2342857142857143,0.9044117647058824,0.0,4.730769157409668
0.46,0.3738601823708207,0.11431226765799256,0.23563218390804597,0.9044117647058824,0.0,5.34782600402832
0.47000000000000003,0.3796296296296297,0.11431226765799256,0.240234375,0.9044117647058824,0.0,9.461538314819336
0.48000000000000004,0.38497652582159625,0.11431226765799256,0.24453280318091453,0.9044117647058824,0.0,30.75
0.49,0.38596491228070173,0.11245353159851301,0.24643584521384929,0.8897058823529411,0.0,0.48399999737739563
0.5,0.3896940418679549,0.11245353159851301,0.24948453608247423,0.8897058823529411,0.0,0.4959016442298889
0.51,0.3954248366013072,0.11245353159851301,0.2542016806722689,0.8897058823529411,0.0,0.5148935914039612
0.52,0.40199335548172754,0.11245353159851301,0.259656652360515,0.8897058823529411,0.0,0.5377777814865112
0.53,0.4053601340033501,0.11245353159851301,0.26247288503253796,0.8897058823529411,0.0,0.550000011920929
0.54,0.4060913705583757,0.11152416356877323,0.26373626373626374,0.8823529411764706,0.0,0.5581395626068115
