threshold,micro_f1_score,macro_f1_score,precision,recall,exact_match,accuracy
0.01,0.10729991204925242,0.056691449814126396,0.056691449814126396,1.0,0.0,1.173076868057251
0.02,0.10729991204925242,0.056691449814126396,0.056691449814126396,1.0,0.0,1.173076868057251
0.03,0.10729991204925242,0.056691449814126396,0.056691449814126396,1.0,0.0,1.173076868057251
0.04,0.10729991204925242,0.056691449814126396,0.056691449814126396,1.0,0.0,1.173076868057251
0.05,0.10729991204925242,0.056691449814126396,0.056691449814126396,1.0,0.0,1.173076868057251
0.060000000000000005,0.10729991204925242,0.056691449814126396,0.056691449814126396,1.0,0.0,1.173076868057251
0.06999999999999999,0.10729991204925242,0.056691449814126396,0.056691449814126396,1.0,0.0,1.173076868057251
0.08,0.10729991204925242,0.056691449814126396,0.056691449814126396,1.0,0.0,1.173076868057251
0.09,0.1073943661971831,0.056691449814126396,0.05674418604651163,1.0,0.0,1.1960784196853638
0.09999999999999999,0.10748898678414098,0.056691449814126396,0.056797020484171325,1.0,0.0,1.2200000286102295
0.11,0.10748898678414098,0.056691449814126396,0.056797020484171325,1.0,0.0,1.2200000286102295
0.12,0.10758377425044093,0.056691449814126396,0.05684995340167754,1.0,0.0,1.2448979616165161
0.13,0.10758377425044093,0.056691449814126396,0.05684995340167754,1.0,0.0,1.2448979616165161
0.14,0.10758377425044093,0.056691449814126396,0.05684995340167754,1.0,0.0,1.2448979616165161
0.15000000000000002,0.10758377425044093,0.056691449814126396,0.05684995340167754,1.0,0.0,1.2448979616165161
0.16,0.10767872903795235,0.056691449814126396,0.05690298507462686,1.0,0.0,1.2708333730697632
0.17,0.10777385159010601,0.056691449814126396,0.05695611577964519,1.0,0.0,1.2978723049163818
0.18000000000000002,0.1079646017699115,0.056691449814126396,0.05706267539756782,1.0,0.0,1.355555534362793
0.19,0.10666666666666666,0.055762081784386616,0.05639097744360902,0.9836065573770492,0.0,1.4634146690368652
0.2,0.10752688172043011,0.055762081784386616,0.05687203791469194,0.9836065573770492,0.0,1.875
0.21000000000000002,0.10810810810810811,0.055762081784386616,0.057197330791229746,0.9836065573770492,0.0,2.307692289352417
0.22,0.10879419764279238,0.055762081784386616,0.05758157389635317,0.9836065573770492,0.0,3.1578948497772217
0.23,0.10855565777368904,0.05483271375464684,0.057504873294346975,0.9672131147540983,0.0,14.75
0.24000000000000002,0.11100658513640639,0.05483271375464684,0.05888223552894212,0.9672131147540983,0.0,0.25
0.25,0.11207729468599034,0.05390334572490706,0.059548254620123205,0.9508196721311475,0.0,0.27751195430755615
0.26,0.11693548387096776,0.05390334572490706,0.06229860365198711,0.9508196721311475,0.0,0.34939759969711304
0.27,0.12314225053078556,0.05390334572490706,0.06583427922814983,0.9508196721311475,0.0,0.5
0.28,0.12873563218390804,0.05204460966542751,0.069221260815822,0.9180327868852459,0.0,1.2173912525177002
0.29000000000000004,0.13636363636363635,0.05018587360594796,0.07387140902872777,0.8852459016393442,0.0,0.23893804848194122
0.3,0.14124293785310735,0.046468401486988845,0.07727975270479134,0.819672131147541,0.0,0.34246575832366943
0.31,0.15435139573070608,0.04368029739776952,0.08576642335766424,0.7704918032786885,0.0,0.9399999976158142
0.32,0.1647509578544061,0.039962825278810406,0.09327548806941431,0.7049180327868853,0.0,0.1928251087665558
0.33,0.1778846153846154,0.03438661710037175,0.10422535211267606,0.6065573770491803,0.0,0.3008130192756653
0.34,0.17341040462427745,0.027881040892193308,0.10526315789473684,0.4918032786885246,0.0,0.5
0.35000000000000003,0.18656716417910446,0.023234200743494422,0.12077294685990338,0.4098360655737705,0.0,0.10288065671920776
0.36000000000000004,0.20183486238532108,0.020446096654275093,0.14012738853503184,0.36065573770491804,0.0,0.11224489659070969
0.37,0.1967213114754098,0.016728624535315983,0.14754098360655737,0.29508196721311475,0.0,0.1090909093618393
0.38,0.1904761904761905,0.013011152416356878,0.16279069767441862,0.22950819672131148,0.0,0.10526315867900848
0.39,0.192,0.011152416356877323,0.1875,0.19672131147540983,0.0,0.10619468986988068
0.4,0.14545454545454545,0.007434944237918215,0.16326530612244897,0.13114754098360656,0.0,0.0784313753247261
0.41000000000000003,0.16666666666666666,0.007434944237918215,0.22857142857142856,0.13114754098360656,0.0,0.09090909361839294
0.42000000000000004,0.12048192771084337,0.004646840148698885,0.22727272727272727,0.08196721311475409,0.0,0.06410256773233414
0.43,0.10810810810810811,0.0037174721189591076,0.3076923076923077,0.06557377049180328,0.0,0.05714285746216774
0.44,0.11111111111111112,0.0037174721189591076,0.36363636363636365,0.06557377049180328,0.0,0.05882352963089943
0.45,0.1142857142857143,0.0037174721189591076,0.4444444444444444,0.06557377049180328,0.0,0.06060606241226196
0.46,0.11594202898550726,0.0037174721189591076,0.5,0.06557377049180328,0.0,0.0615384615957737
0.47000000000000003,0.11594202898550726,0.0037174721189591076,0.5,0.06557377049180328,0.0,0.0615384615957737
0.48000000000000004,0.11594202898550726,0.0037174721189591076,0.5,0.06557377049180328,0.0,0.0615384615957737
0.49,0.11594202898550726,0.0037174721189591076,0.5,0.06557377049180328,0.0,0.0615384615957737
0.5,0.11594202898550726,0.0037174721189591076,0.5,0.06557377049180328,0.0,0.0615384615957737
0.51,0.11594202898550726,0.0037174721189591076,0.5,0.06557377049180328,0.0,0.0615384615957737
0.52,0.11594202898550726,0.0037174721189591076,0.5,0.06557377049180328,0.0,0.0615384615957737
0.53,0.09090909090909091,0.0027881040892193307,0.6,0.04918032786885246,0.0,0.0476190485060215
0.54,0.09090909090909091,0.0027881040892193307,0.6,0.04918032786885246,0.0,0.0476190485060215
