threshold,micro_f1_score,macro_f1_score,precision,recall,exact_match,accuracy
0.01,0.12179487179487178,0.06333333333333334,0.06484641638225255,1.0,0.0,0.5135135054588318
0.02,0.16666666666666669,0.06333333333333334,0.09090909090909091,1.0,0.0,0.09090909361839294
0.03,0.1988950276243094,0.06,0.1111111111111111,0.9473684210526315,0.0,0.11042945086956024
0.04,0.23076923076923078,0.06,0.13138686131386862,0.9473684210526315,0.0,0.1304347813129425
0.05,0.2571428571428571,0.06,0.1487603305785124,0.9473684210526315,0.0,0.14754098653793335
0.060000000000000005,0.28346456692913385,0.06,0.16666666666666666,0.9473684210526315,0.0,0.1651376187801361
0.06999999999999999,0.27118644067796616,0.05333333333333334,0.16161616161616163,0.8421052631578947,0.0,0.1568627506494522
0.08,0.2909090909090909,0.05333333333333334,0.17582417582417584,0.8421052631578947,0.0,0.1702127605676651
0.09,0.32,0.05333333333333334,0.19753086419753085,0.8421052631578947,0.0,0.190476194024086
0.09999999999999999,0.34408602150537637,0.05333333333333334,0.21621621621621623,0.8421052631578947,0.0,0.20779220759868622
0.11,0.34782608695652173,0.05333333333333334,0.2191780821917808,0.8421052631578947,0.0,0.21052631735801697
0.12,0.35955056179775274,0.05333333333333334,0.22857142857142856,0.8421052631578947,0.0,0.21917808055877686
0.13,0.3764705882352941,0.05333333333333334,0.24242424242424243,0.8421052631578947,0.0,0.23188406229019165
0.14,0.38095238095238093,0.05333333333333334,0.24615384615384617,0.8421052631578947,0.0,0.23529411852359772
0.15000000000000002,0.3902439024390244,0.05333333333333334,0.25396825396825395,0.8421052631578947,0.0,0.24242424964904785
0.16,0.3846153846153846,0.05,0.2542372881355932,0.7894736842105263,0.0,0.2380952388048172
0.17,0.39473684210526316,0.05,0.2631578947368421,0.7894736842105263,0.0,0.24590164422988892
0.18000000000000002,0.4054054054054054,0.05,0.2727272727272727,0.7894736842105263,0.0,0.2542372941970825
0.19,0.410958904109589,0.05,0.2777777777777778,0.7894736842105263,0.0,0.2586206793785095
0.2,0.39436619718309857,0.04666666666666667,0.2692307692307692,0.7368421052631579,0.0,0.24561403691768646
0.21000000000000002,0.39436619718309857,0.04666666666666667,0.2692307692307692,0.7368421052631579,0.0,0.24561403691768646
0.22,0.39436619718309857,0.04666666666666667,0.2692307692307692,0.7368421052631579,0.0,0.24561403691768646
0.23,0.4,0.04666666666666667,0.27450980392156865,0.7368421052631579,0.0,0.25
0.24000000000000002,0.4,0.04666666666666667,0.27450980392156865,0.7368421052631579,0.0,0.25
0.25,0.40579710144927544,0.04666666666666667,0.28,0.7368421052631579,0.0,0.2545454502105713
0.26,0.38805970149253727,0.043333333333333335,0.2708333333333333,0.6842105263157895,0.0,0.24074074625968933
0.27,0.393939393939394,0.043333333333333335,0.2765957446808511,0.6842105263157895,0.0,0.24528302252292633
0.28,0.40625,0.043333333333333335,0.28888888888888886,0.6842105263157895,0.0,0.2549019753932953
0.29000000000000004,0.40625,0.043333333333333335,0.28888888888888886,0.6842105263157895,0.0,0.2549019753932953
0.3,0.40625,0.043333333333333335,0.28888888888888886,0.6842105263157895,0.0,0.2549019753932953
0.31,0.41269841269841273,0.043333333333333335,0.29545454545454547,0.6842105263157895,0.0,0.25999999046325684
0.32,0.41269841269841273,0.043333333333333335,0.29545454545454547,0.6842105263157895,0.0,0.25999999046325684
0.33,0.41269841269841273,0.043333333333333335,0.29545454545454547,0.6842105263157895,0.0,0.25999999046325684
0.34,0.41269841269841273,0.043333333333333335,0.29545454545454547,0.6842105263157895,0.0,0.25999999046325684
0.35000000000000003,0.39344262295081966,0.04,0.2857142857142857,0.631578947368421,0.0,0.2448979616165161
0.36000000000000004,0.4067796610169491,0.04,0.3,0.631578947368421,0.0,0.25531914830207825
0.37,0.41379310344827586,0.04,0.3076923076923077,0.631578947368421,0.0,0.260869562625885
0.38,0.42105263157894735,0.04,0.3157894736842105,0.631578947368421,0.0,0.2666666805744171
0.39,0.42105263157894735,0.04,0.3157894736842105,0.631578947368421,0.0,0.2666666805744171
0.4,0.39285714285714285,0.03666666666666667,0.2972972972972973,0.5789473684210527,0.0,0.24444444477558136
0.41000000000000003,0.39285714285714285,0.03666666666666667,0.2972972972972973,0.5789473684210527,0.0,0.24444444477558136
0.42000000000000004,0.39285714285714285,0.03666666666666667,0.2972972972972973,0.5789473684210527,0.0,0.24444444477558136
0.43,0.40740740740740744,0.03666666666666667,0.3142857142857143,0.5789473684210527,0.0,0.25581395626068115
0.44,0.4150943396226416,0.03666666666666667,0.3235294117647059,0.5789473684210527,0.0,0.261904776096344
0.45,0.4150943396226416,0.03666666666666667,0.3235294117647059,0.5789473684210527,0.0,0.261904776096344
0.46,0.4230769230769231,0.03666666666666667,0.3333333333333333,0.5789473684210527,0.0,0.26829269528388977
0.47000000000000003,0.4230769230769231,0.03666666666666667,0.3333333333333333,0.5789473684210527,0.0,0.26829269528388977
0.48000000000000004,0.44000000000000006,0.03666666666666667,0.3548387096774194,0.5789473684210527,0.0,0.28205129504203796
0.49,0.44000000000000006,0.03666666666666667,0.3548387096774194,0.5789473684210527,0.0,0.28205129504203796
0.5,0.44000000000000006,0.03666666666666667,0.3548387096774194,0.5789473684210527,0.0,0.28205129504203796
0.51,0.44000000000000006,0.03666666666666667,0.3548387096774194,0.5789473684210527,0.0,0.28205129504203796
0.52,0.44000000000000006,0.03666666666666667,0.3548387096774194,0.5789473684210527,0.0,0.28205129504203796
0.53,0.44000000000000006,0.03666666666666667,0.3548387096774194,0.5789473684210527,0.0,0.28205129504203796
