threshold,micro_f1_score,macro_f1_score,precision,recall,exact_match,accuracy
0.01,0.1639985770188545,0.15903272576665398,0.08932377446231349,0.9345088161209067,0.0,0.0893239974975586
0.02,0.1655867530597552,0.16054002687526675,0.09032320883706273,0.9319899244332494,0.0,0.09032341837882996
0.03,0.1674401336550956,0.1626435710664166,0.09180720622786112,0.9118387909319899,0.0,0.0917653739452362
0.04,0.1706697910564343,0.1648344248568952,0.09415661304830071,0.8816120906801007,0.0,0.09399864077568054
0.05,0.17833333333333334,0.17072236372130203,0.09947829947829949,0.8631402183039463,0.0,0.09923965483903885
0.060000000000000005,0.18294573643410852,0.17372136372691424,0.10214627941328192,0.8278757346767422,0.0,0.10178568214178085
0.06999999999999999,0.18796641791044777,0.17669525211984205,0.10574386430809604,0.8068849706129303,0.0,0.10530626773834229
0.08,0.19225110348209906,0.1788188866518331,0.10979062219616374,0.7850545759865658,0.0,0.1090928390622139
0.09,0.1946496815286624,0.1797817361653903,0.11158214860985642,0.7628043660789252,0.0,0.11058738827705383
0.09999999999999999,0.19957310565635006,0.18309457456050268,0.11582411431277931,0.7451721242653232,0.0,0.11458103358745575
0.11,0.2031640299750208,0.1854695292144547,0.11846656002827287,0.7262804366078924,0.0,0.11715048551559448
0.12,0.2072358900144718,0.18797768415551636,0.12098781431275132,0.7136859781696053,0.0,0.11928768455982208
0.13,0.21090473337327742,0.1905069272920993,0.1245189878691138,0.7010915197313182,0.0,0.12253498286008835
0.14,0.2120556414219474,0.19219624092513407,0.1254263788268826,0.6801007556675063,0.0,0.12316349893808365
0.15000000000000002,0.21573033707865166,0.1957411207136691,0.1282249376707815,0.6649874055415617,0.0,0.1257331669330597
0.16,0.21648460774577954,0.19680657370342922,0.13046858682878834,0.6477749790092359,0.0,0.12753307819366455
0.17,0.21898305084745762,0.19865594761523506,0.1320338072227241,0.6402183039462637,0.0,0.1292242854833603
0.18000000000000002,0.2200557103064067,0.19993654231909586,0.13214366797490223,0.6238455079764903,0.0,0.12913024425506592
0.19,0.2222222222222222,0.2022373712130572,0.13353896313594046,0.6188077246011755,0.0,0.13045258820056915
0.2,0.22230267921795804,0.2032530333834756,0.13392779205121774,0.6078925272879933,0.0,0.13052356243133545
0.21000000000000002,0.2223045572434235,0.20438470344970966,0.1333459571494836,0.5940386230058774,0.0,0.12963984906673431
