threshold,micro_f1_score,macro_f1_score,precision,recall,exact_match,accuracy
0.01,0.1731191167103121,0.16582635574241184,0.09510108864696734,0.9637509850275807,0.0,0.09725504368543625
0.02,0.17687694526683367,0.169570131413684,0.09786626344086022,0.9180457052797478,0.0,0.1017460823059082
0.03,0.18050484203841877,0.17310705513472005,0.10036190308058963,0.8959810874704491,0.0,0.10596725344657898
0.04,0.1839326954800396,0.1760125955333654,0.10271764163979732,0.8786446020488574,0.0,0.10956825315952301
0.05,0.18630370055295617,0.17830995267102076,0.1044249475491131,0.8628841607565012,0.0009293680297397769,0.11253372579813004
0.060000000000000005,0.18910873752407634,0.18107621069944724,0.10637250073869792,0.851063829787234,0.0009293680297397769,0.11526187509298325
0.06999999999999999,0.19184998196898664,0.18362006839858724,0.10831721470019343,0.8384554767533491,0.0009293680297397769,0.11798089742660522
0.08,0.19270640503517214,0.18487447776754323,0.10917671735710541,0.8203309692671394,0.0009293680297397769,0.11907610297203064
0.09,0.19428354382299876,0.18701540627439514,0.11045130641330166,0.806146572104019,0.0009293680297397769,0.1199008971452713
0.09999999999999999,0.19500340235248373,0.18705102231613496,0.11122200044355733,0.7903861308116628,0.0009293680297397769,0.12075448036193848
0.11,0.19561316051844466,0.18764749260651198,0.11197351900467983,0.7730496453900709,0.0018587360594795538,0.1220121830701828
0.12,0.19669455213221793,0.18926923711447566,0.11297316301418024,0.7596532702915682,0.0018587360594795538,0.12309574335813522
0.13,0.199206514930048,0.1919502915309401,0.11481526056083764,0.75177304964539,0.004646840148698885,0.1262844204902649
0.14,0.20027757019323159,0.19345626060474963,0.11583106939985181,0.7391646966115051,0.004646840148698885,0.12698054313659668
0.15000000000000002,0.2013759965054057,0.19452550698507662,0.11688640973630832,0.7265563435776202,0.004646840148698885,0.12840375304222107
0.16,0.20324566312255177,0.1959455207270364,0.11844508218105922,0.7155240346729709,0.004646840148698885,0.1309032142162323
0.17,0.2058047493403694,0.19898416350457435,0.12043501611170784,0.706855791962175,0.006505576208178439,0.1338299810886383
0.18000000000000002,0.20844606516880368,0.20205371678737977,0.12251106194690266,0.698187549251379,0.006505576208178439,0.13645638525485992
0.19,0.20862442784871119,0.20140283762730365,0.12313379781032277,0.6824271079590228,0.007434944237918215,0.13777175545692444
0.2,0.21057822709900134,0.20406174877502212,0.12481730488161356,0.6729708431836091,0.007434944237918215,0.1391407698392868
0.21000000000000002,0.21156522839428063,0.20372126477437874,0.12601748567983118,0.6587864460204885,0.008364312267657992,0.1411939263343811
0.22,0.2123367386525281,0.20402915683894868,0.12701113861386137,0.6469661150512215,0.012081784386617101,0.1434125155210495
0.23,0.21361284330635533,0.2058811700779556,0.1284301212507977,0.6343577620173365,0.012081784386617101,0.14415553212165833
0.24000000000000002,0.21443186468421768,0.2062981745270302,0.12966017815902342,0.6193853427895981,0.013011152416356878,0.14486709237098694
0.25,0.21619353936512378,0.20841802070755683,0.1314178850731044,0.6091410559495666,0.013940520446096654,0.14607681334018707
0.26,0.2169608265174344,0.20818191304831135,0.13263157894736843,0.5957446808510638,0.013940520446096654,0.1471029371023178
0.27,0.21771705597179372,0.20841332489906209,0.13380281690140844,0.5839243498817966,0.016728624535315983,0.14931422472000122
0.28,0.2188157499248572,0.20870465426107343,0.1351903435468895,0.5736800630417652,0.019516728624535316,0.15165482461452484
0.29000000000000004,0.2192752505782575,0.20818735030685026,0.13631134969325154,0.5602836879432624,0.02137546468401487,0.15429317951202393
0.3,0.22057197029546535,0.20912866852268783,0.13794466403162056,0.5500394011032309,0.022304832713754646,0.15551385283470154
0.31,0.22110552763819097,0.20973613771861038,0.13918367346938776,0.5374310480693459,0.026022304832713755,0.1575908660888672
0.32,0.22181393018206114,0.210392876250974,0.1407376006782535,0.5232466509062254,0.02695167286245353,0.15913453698158264
0.33,0.22321428571428573,0.2103833266156373,0.14270032930845225,0.512214342001576,0.02695167286245353,0.1603706032037735
0.34,0.22512350035285814,0.21197319685889843,0.14503296203682656,0.5027580772261623,0.027881040892193308,0.1616641879081726
0.35000000000000003,0.22700941346850104,0.21298425649989877,0.14735605170387778,0.4940898345153664,0.02973977695167286,0.16393598914146423
0.36000000000000004,0.2265060240963855,0.21164306241695416,0.14808531265147842,0.48148148148148145,0.031598513011152414,0.1644456833600998
0.37,0.22598440175004755,0.21085397347452367,0.1489468405215647,0.46808510638297873,0.032527881040892194,0.16493988037109375
0.38,0.2298221614227086,0.21427952352585816,0.15280665280665282,0.46335697399527187,0.03531598513011153,0.16836410760879517
0.39,0.22967275647460353,0.21461097369466753,0.1540948275862069,0.4507486209613869,0.03810408921933085,0.168046236038208
0.4,0.22931247426924664,0.21232151757059028,0.155196433546949,0.4389282899921198,0.040892193308550186,0.168784961104393
0.41000000000000003,0.22923238696109358,0.2119893512118795,0.15633964429145153,0.4294720252167061,0.04275092936802974,0.16935475170612335
0.42000000000000004,0.23025607919087585,0.21324070905195736,0.15837773830669036,0.421591804570528,0.04275092936802974,0.17062705755233765
0.43,0.22950098922840187,0.21291710183479737,0.15914634146341464,0.41134751773049644,0.04553903345724907,0.1717500388622284
0.44,0.22964790311729089,0.21215042718958388,0.16050156739811913,0.4034672970843184,0.047397769516728624,0.17310312390327454
0.45,0.22964318389752975,0.21329352933070955,0.161778923622301,0.3955870764381403,0.048327137546468404,0.17348593473434448
0.46,0.23125437981779956,0.21494472252793573,0.1643426294820717,0.3900709219858156,0.047397769516728624,0.17381681501865387
