threshold,micro_f1_score,macro_f1_score,precision,recall,exact_match,accuracy
0.01,0.1850467289719626,0.1764371227264278,0.10206185567010309,0.99,0.016666666666666666,0.14447636902332306
0.02,0.20955752212389378,0.19913219460761228,0.11722772277227722,0.9866666666666667,0.056666666666666664,0.20201638340950012
0.03,0.22239089184060723,0.21061752044715681,0.12548179871520343,0.9766666666666667,0.07,0.2235996276140213
0.04,0.23174603174603173,0.21982216788216466,0.13153153153153152,0.9733333333333334,0.08333333333333333,0.24120481312274933
0.05,0.23973727422003285,0.2271610055958337,0.13670411985018727,0.9733333333333334,0.09666666666666666,0.2567267119884491
0.060000000000000005,0.24574829931972791,0.23222963388617532,0.14083820662768032,0.9633333333333334,0.09666666666666666,0.262795090675354
0.06999999999999999,0.25,0.23713995506802307,0.14393939393939395,0.95,0.10666666666666667,0.2697649896144867
0.08,0.254857659286037,0.24072646186035587,0.14741244119184527,0.94,0.10666666666666667,0.2749720513820648
0.09,0.2591732466326056,0.24496574407114874,0.15056664867781974,0.93,0.11666666666666667,0.284011572599411
0.09999999999999999,0.26609442060085836,0.2519881299598946,0.15525876460767946,0.93,0.12333333333333334,0.29163074493408203
0.11,0.27501232134056186,0.2599878765136733,0.16136495083863506,0.93,0.13,0.3026590049266815
0.12,0.28125,0.26597127038845714,0.1656769596199525,0.93,0.13333333333333333,0.3090890347957611
0.13,0.28674203494347383,0.2710364121763963,0.16950182260024302,0.93,0.13333333333333333,0.3153574764728546
0.14,0.29245283018867924,0.27650102117401476,0.17350746268656717,0.93,0.14333333333333334,0.3241886794567108
0.15000000000000002,0.297644539614561,0.2814739488911951,0.17729591836734693,0.9266666666666666,0.14666666666666667,0.32974740862846375
0.16,0.30624654505251525,0.2891378717481712,0.18356527501656728,0.9233333333333333,0.15333333333333332,0.3379713296890259
0.17,0.3136363636363636,0.295302991677831,0.18904109589041096,0.92,0.15333333333333332,0.3440631031990051
0.18000000000000002,0.32201405152224827,0.30409256225675946,0.1953125,0.9166666666666666,0.16,0.35274335741996765
0.19,0.32775119617224874,0.3097484602164587,0.19970845481049562,0.9133333333333333,0.17,0.3608439266681671
0.2,0.3319148936170213,0.31318814125941946,0.20297397769516728,0.91,0.17,0.3637380301952362
0.21000000000000002,0.33894080996884735,0.3196370272699657,0.20842911877394635,0.9066666666666666,0.17666666666666667,0.3693189322948456
0.22,0.34031746031746035,0.32017149598755534,0.21019607843137256,0.8933333333333333,0.17666666666666667,0.37162742018699646
0.23,0.34782608695652173,0.32756941327771255,0.21595487510072522,0.8933333333333333,0.18,0.376938134431839
0.24000000000000002,0.35356200527704484,0.3336131791843978,0.22039473684210525,0.8933333333333333,0.18,0.3812229037284851
0.25,0.35994587280108253,0.33906676524749774,0.22580645161290322,0.8866666666666667,0.18666666666666668,0.3873867094516754
0.26,0.36502428868841086,0.3442174648502656,0.23049956178790534,0.8766666666666667,0.19333333333333333,0.39331912994384766
0.27,0.37331440738112137,0.3511034934406458,0.23715058611361586,0.8766666666666667,0.20666666666666667,0.40368542075157166
0.28,0.3813682678311499,0.3603871853049918,0.24394785847299813,0.8733333333333333,0.21666666666666667,0.4103891849517822
0.29000000000000004,0.38810408921933087,0.3661494904474153,0.24976076555023924,0.87,0.22666666666666666,0.41931653022766113
0.3,0.3951551854655564,0.37317803412675815,0.2556317335945152,0.87,0.23,0.42516711354255676
0.31,0.4003079291762895,0.3784822717837869,0.2602602602602603,0.8666666666666667,0.23,0.42738407850265503
0.32,0.40659340659340665,0.3827785631447647,0.26591375770020537,0.8633333333333333,0.23666666666666666,0.43232041597366333
0.33,0.4141252006420545,0.3906981322235135,0.2727272727272727,0.86,0.24333333333333335,0.4379871189594269
0.34,0.42295081967213116,0.3989032976545154,0.28043478260869564,0.86,0.25333333333333335,0.445825457572937
0.35000000000000003,0.43216080402010054,0.4070018866139532,0.28859060402684567,0.86,0.25666666666666665,0.4509353041648865
0.36000000000000004,0.4347826086956522,0.4101174527951312,0.2920962199312715,0.85,0.26,0.4539591372013092
0.37,0.4388984509466437,0.41409238617232624,0.29582366589327147,0.85,0.2633333333333333,0.4573307931423187
0.38,0.4469763365468887,0.4210799495910499,0.3032104637336504,0.85,0.2733333333333333,0.4646482765674591
0.39,0.45495093666369313,0.4280797653642284,0.3105968331303289,0.85,0.2733333333333333,0.46897757053375244
0.4,0.4558558558558558,0.42777740417904775,0.31234567901234567,0.8433333333333334,0.2733333333333333,0.4692460596561432
